TWEET,LABEL
b'Terimakasih sudah menyampaikan keresahan saya dan menambah wawasan saya tentang musik. Semoga teman rl yg suka bila\xe2\x80\xa6 https://t.co/7UGv3LCDGq',
b'Selera musik kita aja beda jauh. Gimana mau deket??',
"b""And in Kpop industry it's all about the charts and winning music shows. Sebenernya sama aja sih di mana pun industr\xe2\x80\xa6 https://t.co/iYxEVtyoSN""",
b'Bingung sama orang yg suka mengomentari selera musik orang. Terserah lah mau dengerin apa juga. Dengerin lagu indie\xe2\x80\xa6 https://t.co/yzMC2uPSp0',
b'Hehe untung selera musik kita sama ya \xf0\x9f\xa4\x97',1
"b'@frouuts \xe3\x85\xa4\n\n  Siap, Mbak! Selera musik Mia rata-rata kayak gitu, Mbakyu. Andaikata nanti Mbak ingin dengar lagu sem\xe2\x80\xa6 https://t.co/fd8ELldc7W'",
"b'Kalo sama uta kan kesamaan tempat tinggal dan selera musik (baik indienya maupun emonya), sedangkan sama natasya sm\xe2\x80\xa6 https://t.co/11xNFPrtyh'",
"b'Sejak kalo ga salah 2016 ke atas, saya mulai bosan dan tanpa sadar tidak mengikuti CNBlue lagi karena arah musik CN\xe2\x80\xa6 https://t.co/RdkxuEnDkB'",
"b'Lebih baik menjadi diri sendiri, ketika berusaha tidak menjadi orang lain malah dihujat. Selera musik lo jelek, das\xe2\x80\xa6 https://t.co/318GdvQF9z'",
b'Dan tidurlah kata Mas Ariel yg selera musik indonya dj gagak monmaap idola saya peterpan https://t.co/mnJ9EXcup0',
"b'@bobbyinjaeyo nah iya, kalau fandom emang ada. kalau selera musik (genre aku rock) ga ada yang ngerti :( jadinya ya\xe2\x80\xa6 https://t.co/EVwjIQiSrB'",
"b'@NovietaSuyoso Iyo mbak selera musik msng2 orng kan beda\xe2\x9c\x8c musik itu bahasa yg universal, didengar dan dinikmati dan\xe2\x80\xa6 https://t.co/ubF8YY3GzW'",
b'@chalimfahmy Selera musik sampah',0
b'@irasilviaaaaa Haha selamat selera musik anda bagus',1
b'alhamdulillah bisa malmingan. dari sore hatiku digudigidaw sama feast. malemnya dibikin sejuk sama @tulusm . cinta\xe2\x80\xa6 https://t.co/8oBLhymzqb',1
"b'Happy banget akutu kalo udah nonton Isyana, Kahitna, Afgan... bodo amat selera musik aku pasaran, tapi aku suka\xf0\x9f\xa4\xaa'",1
b'Selera musik Pemkot Tasik jelek.',0
"b'Tapi apa emang udah jadi trend ya, selera musik seseorang makin menua makin mundur? Dia ngaku begaulnya sama orang\xe2\x80\xa6 https://t.co/cAtxRWBMeZ'",
b'liat bagaimana perkembangan selera musik gue sebulan kedepan setelah bergaul dengan para sobat gibah vocal group',
"b'makin tua makin aneh selera musik gue, aseli beneran...'",0
b'@newanthrgrls @fWBase wew.. tengkyu.. ngobrol2 sabi laaaa.. nyari tmn yg satu selera musik tu susahh.. tmn2 pada dangdut bgt njir wkwk',
"b'-cak golek mutual sing selera musik e podo kyk aku, btw aku fans e feast, pamungkas, kunto aji, the panturas dll'",
"b'@aldryann_ Iya, gmn menurut selera musik lu yg rendahan itu yan?'",
"b'@this_is_dwan Anjirrr enak bgt ternyata, sepertinya selera musik kita sama'",1
"b'Musik sekarang bebas dan penikmat musik bisa memilih musik tanpa ada mematok standarnya, kadang kangen juga dimana\xe2\x80\xa6 https://t.co/SkkZBVGfHp'",
b'Masih ga habis nyinyir saya sama selera musik anda. Yang anda maksud lagu kerasukan itu bikin rang orang jadi maung\xe2\x80\xa6 https://t.co/lRrVju3Fdr',
"b'Selera musik dia bagus sih:"") kayaknya emang suka musik lama, yang kesannya kayak ballad songs gitu, fix sama seler\xe2\x80\xa6 https://t.co/g3LYaNqJq1'",
b'@taeyongterus GILA. Pasti gila abis sih selera musik bapak kamu\xf0\x9f\x98\xad\xf0\x9f\x98\xad Masih sering diputer nggak?\n\nIni seru banget radi\xe2\x80\xa6 https://t.co/WEWazshEIR',
"b'@WONYlE 14. kebahagiaan temen-temen sama keluarga saya; kalo dipeluk; senyum hyeop, auto bikin saya senyum juga /ap\xe2\x80\xa6 https://t.co/qQnN0oHbgL'",
"b'Yang suka lagu ini, berarti selera musik kita sama hehe:"" https://t.co/Z5eEywTMqp'",
"b'selera musik sama kayak ibu bapaknya, bukan anaknya.'",
b'Selera musik kita sangat berbanding terbalik gimana dong ini:(',
"b'@manusiabodoh Aku mengerti, film dan musik masalah selera. Jadi jelek atau bagus relatif. Tapi percayalah, melewatk\xe2\x80\xa6 https://t.co/FpSnr86cyR'",
"b'Selera si yaaa. Emang gasuka lagu dan musik tetangga sebelah, gak nyantol dikuping\xf0\x9f\x98\x82'",0
"b'coba, siapa cowo lokal yang menurut u keren bangats tapi ga akan pernah bisa pacaran meskipun qt chantique?\naqqq: a\xe2\x80\xa6 https://t.co/jzscOdkex2'",
b'@akha_el @Haeklips Industri musik pasti ada bisnisnya bang. Yaa karna selera orang kan beda beda. Tapi tetep harus\xe2\x80\xa6 https://t.co/XHzI0F0p9d',
"b'Aku punya dua orang kakak beradik yang ku kagumi.\nSisi lain kehidupan mereka, si kakak adalah fans Rhoma Irama.\nDan\xe2\x80\xa6 https://t.co/WcHR6JDBuE'",
"b'@yohandsome__ wkkwk tmn aku juga gitu, pdhl kita ga ganggu selera musik dia kan?gm'",
b'jadi inget juga pas dengerin maze of memories dikamar ayah kaget selera musik aku yang berisik dan penuh rapp gitu:(',
b'@JustinusB ncen dewe ki satu selera musik ndes \xf0\x9f\x91\x8f',
b'Akhir-akhir ini playlist lagu cuma ketambahan lagu dangdut sama pop 2000an. Referensi lagu barat mulai agak tersing\xe2\x80\xa6 https://t.co/GmQ3dyoYFY',
b'entah ini hanya masalah pd telingaku atau masalah selera musik saja. aku jg mendengarkan lagu2 jaman skrg koq. musi\xe2\x80\xa6 https://t.co/644jhIaLja',
"b'Udah mah selera musik nya sama, selera makanan nya juga sama lagi, jarang jarang nih nemuin yg pas! \xe2\x9d\xa4\xef\xb8\x8f'",
"b'Entah gw aja yg terlalu update, atau temen gw yang ketinggalan. \n\nMungkin selera musik gw unik.'",1
b'Gw orang yang suka banget sama musik. Gw open minded bgt sama musik. Tpi gw belum pernah nemuin temen yang selera m\xe2\x80\xa6 https://t.co/3sU8fnN9x2',1
b'Selera musik terbaik sepanjang hidup',1
"b'@chawocn @ryujifn kayaknya iya deh umi, soalnya selera musik ku bukan dangdut hikd'",
b'\xe2\x9c\xa8APPLE MUSIC\xe2\x9c\xa8\n\n\xf0\x9f\x93\x8e Fitur :\n- Akun pribadi\n- Bisa aktivasi / perpanjang\n- Lagu lengkap &amp,
b'Y ud sih klo lo emg suka ama sesuatu nikmatin aj. Mau orang blg sampah jg emg knp? Ngaruh gt ama selera lo. Dia jel\xe2\x80\xa6 https://t.co/Xll1BHWO5z',
b'selera musik ku ni gmn ya.... \nkpoo tapi jpoo jg trs ke phum.....',
b'Setiap org pny selera musik beda2. Ntah itu kpop jpop rock rnb. Kita g bs maksain smua org utk pny selera musik yg\xe2\x80\xa6 https://t.co/aHxWpoLBjy',1
"b'Saya tidak benci orang-orangnya tapi cuma kurang suka sama genre musiknya saja. Selera musik orang itu beda-beda, d\xe2\x80\xa6 https://t.co/IXd5HtBm7P'",
b'bukannya sy merendahkan selera musik bp bp sekalian yah tp mohon maaf kuping saya pekak tiap hari diputernya ini terus.',
"b'@andi_sasongko Teman Karib dari SD, Teman Nonton Gigs, Teman Band bandnan, teman segalanya. Secara tidak langsung y\xe2\x80\xa6 https://t.co/eWen1sBfD6'",
b'@kontempelir @periiodt Selera musik lo pada bencong bgt sih',0
b'Kadang tuh orang kalo obsessed suka buta mata buta hati. Musik emang beda selera. Tapi kalo jelek ya jelek. \xf0\x9f\x98\x8c',
"b'@ihaann @CakraWedaL Honestly, lbh suka musik2 lama ya (dalam hal ini musik indo &amp; barat), klo kpop, jujur yg memban\xe2\x80\xa6 https://t.co/5bmXNiRRT3'",
b'Music acceptable or popular dibilang sampah? Well lagu entah apa yg merasukiku aja ada penikmatnya. Lantas kita bis\xe2\x80\xa6 https://t.co/lto8JyorjC',
"b'@CakraWedaL Aku sih gak ngerti ya soal teknis ""standar musik yang bagus"" itu gimana wkwk namanya juga selera kan ka\xe2\x80\xa6 https://t.co/yzux6L66mB'",
b'@askmenfess Makin ambyarr. Selera musik yg hampir sama uwuuu',
b'selera musik w ama jae sama jangan2 jodoh',
b'selera musik ternyambung emg jae dan sungjin si\xf0\x9f\x91\x8c\xf0\x9f\x8f\xbb',
"b'@haekaladzani @jopieLFCN \xf0\x9f\x98\x82\xf0\x9f\x98\x82 beres smp rada belok euy selera musik jadi cassiopeia, lee ritenour dll'",
"b'Kemarin liat streaming live concertnya BTS, hampir 3 jam, bagus sih cuman anehnya gak hectic aku tu \xf0\x9f\x98\x91\nTetep live co\xe2\x80\xa6 https://t.co/kvhNkk1buF'",
b'@4k943nuest sebagai pengamat dunia bisnis dan pemasaran (ciaaaahhh)\nnuest punya pasar sendiri walau ga besar tp tre\xe2\x80\xa6 https://t.co/jF3ElJetow',
b'Saya rasa selera musik berpengaruh ke pola pikir seseorang',1
"b'@pamangoberbebek Wkwkwk di sini cuma belajar kang, selera musik, humor, dsb masih khas Indonesia'",
b'ga nyangka bisa senyambung itu selera musik sama pio',
"b'@CoachJustinL Coach, jus life selanjutnya ngomong soal selera musik lu dong coach hehehe'",
"b'Punya pasangan gausah muluk2, punya selera musik yang sama is enough.'",
"b'Lagi suka musik K-pop, lalu suka kembali sama music indie. Perpaduan sebuah selera :)'",
"b'https://t.co/3VxJKdf8qv\n\nHati2 terjebak menjadi ""aaaahh lo gak dengerin metal.. berarti selera musik lo jelek"" hahahahhaa'",
"b'@NS_jkt Ampun suhu, walaupun beda umur selera musik saya ikut dah. \xf0\x9f\x99\x8f'",
b'@DIORAius Bau baunya selera musik kita sama. Okedeh nanti coba aku dengerin yaaaa!',
b'@taeyongfriend_ KENAPA SELERA MUSIK KITA SAMA ANJIT.',1
b'@toniliu_ @SoundOfYogi Selera musik lo ancur bgt bro \xe2\x98\xb9\xef\xb8\x8f',0
b'Terimakasih sudah menyampaikan keresahan saya dan menambah wawasan saya tentang musik \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb\n\nSemoga teman rl yg suka b\xe2\x80\xa6 https://t.co/SWmwzjHxrn',
b'Emak gue suka Genesis. Akhirnya gue ga mempertanyakan selera musik gue lagi.',
"b'@noonaforHaru karna gak harus semua orang tau lagu bts kan kak\xf0\x9f\x98\x82 ngahaha, selera musik orang beda beda kan yah'",
"b'Gw dan cowok gw dari segi apapun berbeda. Dari backgroud pendidikan, pekerjaan, selera musik, selera berpakaian. Yg\xe2\x80\xa6 https://t.co/hA4QihqNCL'",
b'kadang selera musik aku tidak disukai oleh cewek normal,
"b'selera musik om gyul sama banget kaya dodo! kita sama2 suka anang hermansyah \xe2\x98\xba lagu favorit kita ""tanpa bintang"" se\xe2\x80\xa6 https://t.co/vFARJtpWxj'",
"b'Kualitas lagunya Raisa yg terbaru naik semua, bikin minder dan sadar selera musik gw selama ini emg kurang bgt hmm'",
b'Boro-boro mau anggun dan elegan. Selera musik aja Nella Kharisma aku mah. \xf0\x9f\x98\x8c',
"b'@onedfess harry stan lbh byk nder, lagian selera musik org beds2 mungkin mrk lbh demen sm lagu harry'",
"b'@tubirkorean Kembali lagi masalah selera, tapi aku di sini lebih mandang kalo kpop berkembang. Masa iya gen 3 sama\xe2\x80\xa6 https://t.co/vxmTYLarZZ'",
b'Lutfi pengen nikah:\n- sudah dewasa \xe2\x9d\x8c\n- sudah menemukan jodoh \xe2\x9d\x8c\n- biar hidup samawa \xe2\x9d\x8c\n- biar bisa nonton konser \xe2\x9c\x94\n\nN\xe2\x80\xa6 https://t.co/HqmggW6XTs',
b'kita ga boleh menghakimi selera musik orang lain tau',1
"b'\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80   \xe3\x80\x80\xe3\x80\x80  \n\xe2\xa0\x80\xe2\xa0\x80    Saya Melody, kalau kepanjangan panggil Ody aja. Salam kenal, Wang. Kalau musik, selera saya masih\xe2\x80\xa6 https://t.co/cvkcly7CSz'",
"b'Teteh cantik yang ganteng. Ya gitu, ketemu di real geulis dan mungil pisan. Tapi pas di RP wuih gantengnya. Nggak p\xe2\x80\xa6 https://t.co/AlJT0dVD7h'",
"b'10. selera musik hampir sama kaya seok + youn gt,, suka yg sad sad kaya usok tapi jg suka yg chill kaya lagu2nya yo\xe2\x80\xa6 https://t.co/6T5GRMCY6i'",
"b""\xe3\x85\xa4\n\n\xe3\x85\xa4\xe3\x85\xa4Ah, iya. 'Tuk awali obrolan, berkenan berbagi tentang musik? Siapa tahu, perihal selera, kita satu suara. Tapi\xe2\x80\xa6 https://t.co/4rwvq2bGdC""",
b'Tdk perlu pakai earphone kalau selera musik sopir udh sama sama kita \xf0\x9f\x98\x82',
b'@raxeira__ XD\n\npemilihan emote gue selevel sama selera musik anda?\n\nokay',
"b'Akibat selera musik terlalu indie, kedua pemuda ini kesulitan mendengarkan lagu band favoritnya di spotify https://t.co/ch5BAj7GA0'",
"b'gue baru sadar kalo selera musik gue sama bokap sama trs akhirnya kita tukeran lagu, trs gue dijelasin orang2 yang\xe2\x80\xa6 https://t.co/iVLnqgAZ9Q'",
"b'punya jodoh satu frekuensi pasti enaq, selera humor sma, selera musik sama, hobi sama, kesukaan sama. uu klop bgt'",
b'Selera musik orang di carwash ena uga',
"b'@arkajediaydi jangankan selera musik, perasaanku sm dia aj keknya ga sama.'",
"b""@radhaaswari selera musik sama terverified sejak jaman smp wkwk lagi nugas dong berarti? how's it?""",
"b'@gabutmenfess gapapa, kan selera musik lain-lain. kecuali dia debus makan beling gt baru aku larang'",
"b'@je0n_euph0ria Pertama timwork mereka, musik mereka bnr\xc2\xb2 selera aku, Bangtan kaya ngajarin aku tentang kesabaran, a\xe2\x80\xa6 https://t.co/JjI32B8gqZ'",1
"b'@ShopeeID lagu lagunya gfriend tuh semuanya enaaaaakkkkk sesuai sama selera musik ku, seru kayanya liat kegesrekan\xe2\x80\xa6 https://t.co/E9D22Kvkc0'",
"b'@askmenfess Gak aneh lah kan selera orang beda2, santuy cuyy musik ada untuk dinikmatin siapa aja dan kapan aja~'",
"b'@silvermingo_ Ini sih yg bener2 jadi pelajaran aku sebagai fangirl, musik itu tentang selera, gimanapun menurutku b\xe2\x80\xa6 https://t.co/Gc0mfAVx0P'",
"b'sebagei mahluk sosial, menurut gue keknya manusia itu mesti ikut campur urusan orang lain tapi tidak untuk beberapa\xe2\x80\xa6 https://t.co/EB31zSJFlB'",
"b'Mentang2 selera musikmu lagi banyak disukai, bisa ngatain selera musik orang lain ya? Reneo tak obong lambemu'",
b'@Chicharito_pkkr @JRX_SID @03_nakula Itulah kesombongan kalian udah tau SID pemusik nanggung ms hina musik dan sele\xe2\x80\xa6 https://t.co/kwoSDnL3D4',
b'\xe2\x80\xa2Grup Unit 2yoon\xe2\x80\xa2\n\nJiyoon membentuk sub-grup 2Yoon dengan anggota 4Minute Gayoon. Selama bekerja di panggung-panggu\xe2\x80\xa6 https://t.co/fVKi4EHuNy',
b'@chochoseungyoun Wow selera musik kita mirip-mirip ya wkwkwk\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 coba ini deh\nhttps://t.co/PmjW5mSM28',
b'dakdondakdon jancok gegara selera musik kota ini kurang jadi aja gabuka cabang',
b'Ngopo to wong nukang nek nyetel dangdut ogh speaker e dipooolll ke? Sangat mengganggu selera musik saya yg sangat lembut :)',
"b'@ArifAsatar Suka baca buku, selera musik bagus, pikiran terbuka,\n\nAh sudahlah segerakan'",
"b'Selera humor,selera musik,selera manusia memang berbeda-beda.\nNamun selalu seseorang sering membawa langit bumi sei\xe2\x80\xa6 https://t.co/ixHFhWEylK'",
b'Kenapa sih pada suka komentarin selera musik orang? pada ngerasa yang masuk kekupingnya tu selera musik paling bener dah\xf0\x9f\xa4\xa3',1
b'Tbh kalo Japanese songs dari #EXO biar kata single gua bener2 hold dearly coz seringkali bener2 lebih masuk ama sel\xe2\x80\xa6 https://t.co/23HsKPEv7Z',
b'Yon temenan yuk kayanya selera musik kita sama deh',
"b'selera musik sama kayak ibu bapaknya, bukan anaknya...'",
b'@ganantar GAGAL GALAK.\n\nApa yang membuktikan selera musik bisa menjamin kebahagiaan?',
b'@ganantar Apa yg menjadi selera musik bisa bikin org bahagia?',
b'@cereletta Punya selera musik yang sama. \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb',
b'#closehead #rocketrockers #hoolahoop ternyata selera musik aku dan teman teman jadul:( teu kuat aing hyg ajret2 an\xe2\x80\xa6 https://t.co/4afBH2YYyP',
b'ada lg gak yg mau aku kasih song recommendation :p aku bangga sama selera musik aku :p skrg aku lagi suka alternative modern indie-ish',
"b'@smntrbgt Selera musik gue lebih ke rock,pop punk yang brisik brisik dah. Sering digambarkan suka moshing, sedangka\xe2\x80\xa6 https://t.co/kxdEt0Nght'",
b'Selera musik seseorang menggambarkan kepribadiannya?',
b'@dprittas selera musik saya kalo itu kak \xf0\x9f\xa4\x9f\xf0\x9f\x8f\xbc\xf0\x9f\xa4\x9f\xf0\x9f\x8f\xbc\xf0\x9f\xa4\x9f\xf0\x9f\x8f\xbc',
"b'Cuma mau sharing aja si, semenjak kuliah ini dapet temen yg gw rasa beda banget dari jaman SMA. kalo SMA tuh istila\xe2\x80\xa6 https://t.co/IeOeeOKJjZ'",
b'Udah hampir setahun make hp ini tp daftar musik di hp w gak lebih dari 10 lagu. Serendah itukah selera musik w \xf0\x9f\xa4\xaa',
"b'jangan suka ngerendahin selera musik orang lain mz mb, ntar giliran situ yang diledekin balik bisa2 langsung bikin\xe2\x80\xa6 https://t.co/tMvbBmTAFd'",1
b'ketika biasmu dan kamu punya selera musik yang sama\xf0\x9f\x98\x86',
b'@WE_THE_BOYZ Maaf kak aku gak bisa ngerekomen lagu soalnya selera musik kita sama jadi ya pasti lagu yang aku rekom\xe2\x80\xa6 https://t.co/VjJqqTNyIr',
b'@adamsuryooo @bdgfess Gak juga asal bisa ngehargain selera musik masing2 aja sih',
b'@afiyaannisa_ Ehe maap kak\nEmang cuma selevel sontrek ftv aja selera musik aku',
b'Selera musik anda top \xf0\x9f\x91\x8c\xf0\x9f\x8f\xbb https://t.co/2RMB0aTaTy',
"b'Selera musik mulai gak ketebak, random'",
"b'trus tbtb yg komentator nya itu tmn aku dia jurusan ipa cwe. Dia blng gni ""cintai produk indonesia"" berkli kli dan\xe2\x80\xa6 https://t.co/Xd4J0wP7Tv'",
b'Cauur juga men \xf0\x9f\x94\xa5 musik selera daku banget...\nDEAD PREZ !! Keluaran 2000.\nIts bigger than hip-hop https://t.co/yWmeIZ01l2',
"b'@afbrnt Selera musik sama, kelakuan gajauh beda, make kulot sama sama ngatung, kasus kompre gajauh beda. Jangan-jangan kita satu plasenta \xf0\x9f\x98\xad\xf0\x9f\x98\xad'",
"b'Selera musik berkembang melalui pengalaman, bukan sesuatu yang muncul dari lahir.'",
b'Semoga aku dan pacarku punya selera musik yng sama',
"b'@littleflowi Selera musik org beda\xc2\xb2, lagian kita bukan nyembah kok, kita hanya jadikan favorit aj, salah satu hiburan di dunia'",
"b'@NisaYuki24 Kalo lg gabut bosen nonton apa, suka ngulik2 channelnya c9 dan emg menurutku selera musik mereka tuh emg bagus2 sih'",
"b'Iseng ikutan kuis ""Siapa Member @SuperM Paling Mirip Denganmu Berdasarkan Kepribadian dan Selera Musik"" di @Spotify\xe2\x80\xa6 https://t.co/ari8obm2qy'",
b'Selera musik gue hancur karena teman gue\xf0\x9f\x98\x82 https://t.co/rohieXFh7h',0
b'Kalau punya teman yang selera musik yang sama itu kayaknya asyik banget ya. Nyanyi bareng meski suara sumbang. Wkwkw',
"b'Bnyk yg bilang gini\n""Lu knp si suka denger musik yg jerit jerit gtu tau artinya kaga""\nYa bodo si kan selera org bed\xe2\x80\xa6 https://t.co/XWzNC0UBmY'",
"b'Selera musik orang beda2. Jangan maksa orang yg suka qosidah buat suka dangdut, gak usah ngejudge yg suka kpop buat\xe2\x80\xa6 https://t.co/7BEoz2fTDy'",1
"b""Seiring waktu berjalan banyak hal yang udah berubah, tapi selera musik masih tetap sama\xf0\x9f\x98\x8e\nDon't Go Away by Oasis\nhttps://t.co/hnGOFl70vy""",
"b'lepas dari soal selera, rasa-rasanya musik yg kita dengar mempengaruhi cara berpikir kita ._.'",
"b'Sama Euphoria gais. 2 itu enak2 bgt, yang selera musik nya sama kayak aku pasti suka juga\xf0\x9f\x91\x8d https://t.co/Kwhq074zXx'",
b'Spotify dah premium tetep dengerin BMTH Slipknot sedikit itukah selera musik aing',
b'gue sering tbtb ke depak dr grup keluarga grgr lu nge b ub gue asu. tiap ketemu gue tu bawaanya war mulu kenapa si\xe2\x80\xa6 https://t.co/ii8X6NdQ8C',
b'@dazzlingdrizzle https://t.co/IysAq9ykQk selera musik saya agak abstrak berarti dong wkwk',
"b'sebenernya pen share playlist spotifai, cuman takut di jaj, karena selera musik q sampah wakakka'",
"b'Politisi yang marah marah ini kalau dibayangin kayaknya dulu cupu, tidak punya selera musik bagus, temen juga seadanya aja.'",0
b'@coffeeble_ Ngerti kalo ga tau selera musik aku maksudna hehe',
b'Fakboi Bekasi:\n\n\xe2\x80\x9cSelera musik/film lo bagus! Bagi referensi dooong!\xe2\x80\x9d https://t.co/4veAMz5mfo',
b'@___redwine Ya mana ak tau lah selera musik km',
b'Tidak dihargai dirumah sendiri. Wajar memang selera musik tidak bisa disamaratakan. What a shame!',0
"b'mau serandom apapun selera musik gue tiba-tiba butuh .feast yg teriak-teriak, atau menye-menye tp dewasa-nya pamung\xe2\x80\xa6 https://t.co/Bmw0dye7pO'",
"b'@tokopedia Jungkook, kita punya selera musik yg sma dan jungkook selalu ngasih rekomendasi lagu yg bagus2 buat army\xe2\x80\xa6 https://t.co/US0w6P1kAG'",
"b'Selera musik gue makin random gak ada polanya. Makanya gue suka sebel sama orang yg bilang ""Kalo sih dengerin semua\xe2\x80\xa6 https://t.co/QYTI0XIRHs'",
b'Si A ngehujat selera musik si B yang gitu amat\n\nTapi si B juga ngehujat dan maksa si A buat satu selera sama dia\n\nM\xe2\x80\xa6 https://t.co/61wU1r73h1',
"b'Selera musik ak aneh bgt serius, suka lagu Perancis padahal gatau artinya, suka keroncongan juga apalagi lagu lama\xe2\x80\xa6 https://t.co/zLgmlHMmuI'",
"b'@sultanboi Diperebutkan mau masuk Bogor apa Jakarta wkwk. Jd mau ngsunda apa ngbetawi, disini sundanya lucu ada kha\xe2\x80\xa6 https://t.co/0NAodpwo1y'",
"b'Hanya demi menghindari celaan orang yg mencibirmu, kau rela mengganti ketentramanmu demi menyenangkan orang yg gak\xe2\x80\xa6 https://t.co/VPMnc1SMk7'",
b'SO ANNOYING !!!!! semua orang punya selera musik yg beda\xc2\xb2 bangke ! https://t.co/lyhSRKggj0',1
"b'Emang aneh yaa kalo ga seneng dengerin koplo, dan lebih seneng dengerin macam acdc, oasis, one ok rock, seringai dl\xe2\x80\xa6 https://t.co/GtNkEyEcjq'",
b'@askmenfess Aduuh.. ya ngomong langsung ke temen nya. Trus u sentel musik selera u sendiri.',
b'@askmenfess Ke bk minum doang si tapi ngobrol lama bgt. Selera musik sama filmnya sama bgt jadi sampe gatau waktu d\xe2\x80\xa6 https://t.co/KAoYuEXbLF',
"b'selera orang beda beda, iye tau gue mah kaga ngarti masalah musik, cuma penikmat, gue juga pasti ada kok lagu yg me\xe2\x80\xa6 https://t.co/Muf3mZgGHn'",
b'Apa bisa mengetahui karakter seseorang dari selera musik?',
"b'@candra_aditya Ude aman kok paten barisannya, beda lah musik ama pelem, kagak ada disiplin elmu yang bisa dipreteli\xe2\x80\xa6 https://t.co/BfX5fwACBh'",
"b'Guru seni disekolahku masih muda, ganteng, open minded pula\n\n""Genre musik itu ada banyak. Mau mereka suka musik dan\xe2\x80\xa6 https://t.co/vaSjqzzof5'",1
"b'@ERamadya Mereka bisa kencan karena satu kesamaan; selera musik. Aku dan dia udah banyak kesamaan, tapi memang dianya aja tidak mau hash 212'",
b'@lattebrulee Huhuhu sedih padahal selera musik orang beda2 tinggal saling menghargai apa susahnya sih?? :((( \xf0\x9f\x92\x94\xf0\x9f\x92\x94',
"b'""Nih coba deh dengerin lagu ini, kayaknya cocok sama selera musik kamu!"" Katanya\n\n""Ih apaan nih artinya ga paham.""\xe2\x80\xa6 https://t.co/GOOrlQIq86'",
"b'Sebenernya punya temen kosan di atas, selera musik sama, tapi dia sepertinya tidak bisa ngalong'",
b'@dheaness Gue ga tau sih Dhe pasar Indonesia kayak gimana. Mungkin tweets gue lebih ke selera gue pribadi kali ya D\xe2\x80\xa6 https://t.co/QUWPK4aITq',
b'mereka gak berpatok bikin musik sesuai selera pasar. mereka bener2 bikin musik dengan apa yg pengen mereka bikin. a\xe2\x80\xa6 https://t.co/5Z9mSWf3nY',
"b'selera musik metal, tapi hati hello kitty'",
"b'Sukarno sempat melihat kebolehan Guntur bermain musik saat ia dan kawan-kawannya tampil di Istana. Meski demikian,\xe2\x80\xa6 https://t.co/enEi626cc5'",
b'Tiap denger lagu-lagunya The Macarons Project auto inget Mba Kia baristanya Motiv. Soalnya mbanya selalu nyetelin l\xe2\x80\xa6 https://t.co/dCfzfYSQcj',
"b'@kakikuleeknow Haha kesel sih ,udah berasa producer musik komennya. Justru aku pengennya stray kids dikenal sama ge\xe2\x80\xa6 https://t.co/uqToWUqLi0'",
"b'Suka tiba-tiba mikir, ada ngga ya cowok yg bakal mau nikah sama aku dengan selera musik, selera buku, selera film,\xe2\x80\xa6 https://t.co/uX6bGNWD5q'",
"b'gak ada yg namanya musik norak dan musik keren, semua hanya masalaah relatebility dan selera saja, klo suka dan coc\xe2\x80\xa6 https://t.co/TZEmUGAx9I'",
"b'Dari pendengeranku sih ya #SUPER_Clap tuh bener"" musiknya SJ banget apalagi kalo didenger lagi emang selera musik o\xe2\x80\xa6 https://t.co/jqoSaIjmvm'",
"b'@mediocrygurl Wkwkw begitulah \xf0\x9f\x98\x82 tp emang gp Korea punya selera musik yg sama kyknya, makanya artis solo lebih banya\xe2\x80\xa6 https://t.co/sNNSTuQaWd'",
b'@septiaicahyani Done ya~ hm jdi army semenjak era LY her.dan itupun pertama kali masuk dunia perkpopan. Karna musik\xe2\x80\xa6 https://t.co/7MxUfRTPHD',
"b'@howtodressvvell Musiknya bagus kak, kebetulan gue yang sedang kehilangan selera untuk mendengarkan musik langsung\xe2\x80\xa6 https://t.co/JHhdjtlWte'",
"b'Selera musik bapak vp divisi sebelah oke juga, jadi bisa ikutan nikmatin kalo dia udah mulai play musik kenceng2 wkwk'",1
"b'Selera musikku sekarang lagi suka dengerin lagu rap dan aku gatau asalnya gimana, belakangan ini musik rap jadi sah\xe2\x80\xa6 https://t.co/TD2jwPygDY'",
"b'terima kasih icak yang telah mempertemukanku dengan gaussian blue. \xf0\x9f\x98\xad\xf0\x9f\xa7\xa1 seneng dah kalo punya temen 1 selera musik gini, hikss'",
b'@klltten selera musik kita sama !! \xf0\x9f\x98\xad',
b'Gue baru tau ternyata dia tau banyak tentang musik rock dan gue suka musik rock ga nyangka selera musik kita sama~',
b'@bitjersweet Ah paling dibilang berisik dan gak enak didenger :( gapapa sih kan suka-suka selera mereka\n\nMeanwhile\xe2\x80\xa6 https://t.co/cBITJSmBVl',
"b'Selera musik aku lebih mengedepankan makna daripada nada, kalau kamu?'",
b'baru sadar selera musik gue tuh bukan ke genre tapi lebih ke:. 1. Yang musisi atau penulis lagunya sudah tidak ada\xe2\x80\xa6 https://t.co/tEdREhUJpq',
